estimator,r
coupling_null,-0.5759304771115895
coupling_null,-0.6161269895148865
coupling_null,-0.12780084949980358
coupling_null,0.06419212569839108
coupling_null,-0.45642138223856304
coupling_null,-0.5774981521193954
coupling_null,-0.0018386019302208555
coupling_null,-0.16408122497247557
coupling_null,-0.5503678462798224
coupling_null,0.0263689051433337
coupling_null,-0.06906004505253742
coupling_null,-0.6065423734943617
coupling_null,-0.3660290402976977
coupling_null,0.19224316378247192
coupling_null,-0.6027122766465266
coupling_null,0.10052156573895214
coupling_null,-0.06743968032736979
coupling_null,0.08358165769303179
coupling_null,0.13455355047942308
coupling_null,-0.41482215272075773
coupling_null,-0.5669393769073018
coupling_null,0.03692852112774795
coupling_null,-0.6806764567409833
coupling_null,-0.36550983277872373
coupling_null,-0.5064084380839282
coupling_null,-0.5945576221440008
coupling_null,-0.6069322525853859
coupling_null,-0.13638436204891902
coupling_null,-0.6075437997726089
coupling_null,0.024082802236190814
coupling_null,-0.4781654937830631
coupling_null,-0.7425627703552056
coupling_null,-0.24869293782422824
coupling_null,-0.4688271887539904
coupling_null,-0.5499336206002234
coupling_null,-0.2154595424530961
coupling_null,5.807031571560084e-4
coupling_null,-0.5059625912780816
coupling_null,-0.6405982095702676
coupling_null,-0.6082470552726811
coupling_null,-0.2805594494084015
coupling_null,-0.2000794581354533
coupling_null,-0.3950227498844331
coupling_null,-0.5529687167402713
coupling_null,-0.6233732280459104
coupling_null,-0.2724235594009056
coupling_null,-0.19374757991811714
coupling_null,-0.3531867502155417
coupling_null,-0.7534937307464198
coupling_null,-0.3823391773229869
coupling_null,-0.3827870491168012
coupling_null,-0.4680788837789325
coupling_null,-0.525275771989415
coupling_null,-0.3496226465917649
coupling_null,-0.3786596931436184
coupling_null,-0.6302659788405067
coupling_null,-0.6234143868158525
coupling_null,-0.5533981735116074
coupling_null,-0.1462811056406445
coupling_null,-0.2366112003641202
coupling_null,-0.2824368017038615
coupling_null,0.006999455271193704
coupling_null,-0.24700836975379376
coupling_null,0.016922904830447758
coupling_null,0.051883682707613836
coupling_null,-0.5105237065062082
coupling_null,0.24125010041600864
coupling_null,-0.13424703528077003
coupling_null,-0.16689661876364548
coupling_null,0.11054097030108835
coupling_null,-0.6989066162367431
coupling_null,-0.10227333143092976
coupling_null,-0.3941287174928261
coupling_null,-0.4199986671460666
coupling_null,-0.009397977235580921
coupling_null,-0.01859567189773571
coupling_null,0.004859470488526815
coupling_null,-0.377211642281616
coupling_null,0.0798943123592374
coupling_null,-0.20998254791018642
coupling_null,-0.23516702298053072
coupling_null,-0.48990039567217325
coupling_null,-0.3354293637173686
coupling_null,-0.555591596600118
coupling_null,-0.2011132657853202
coupling_null,0.060025757888275355
coupling_null,-0.3960643760206643
coupling_null,-0.42601058970157646
coupling_null,-0.27034417469619304
coupling_null,0.14675664491094115
coupling_null,-0.31724424254794126
coupling_null,0.11918599693326436
coupling_null,-0.30087521030237957
coupling_null,-0.02428876332095126
coupling_null,-0.4450463421405945
coupling_null,0.09092537887280631
coupling_null,-0.5900078528525815
coupling_null,0.23049524236848654
coupling_null,0.10486208074439535
coupling_null,-0.6917248738356879
coupling_null,-0.09224056251729107
coupling_null,-0.7073976299092973
coupling_null,0.03304514676495835
coupling_null,-0.20733450237200743
coupling_null,-0.5756998643946498
coupling_null,-0.02710385678122147
coupling_null,-0.6698306493175419
coupling_null,-0.06290346502015311
coupling_null,-0.2969578739547548
coupling_null,0.04401097104801218
coupling_null,-0.6680569735745756
coupling_null,-0.44784114501147926
coupling_null,-0.6456571301590796
coupling_null,0.13101654949207972
split_half,-0.5453106898216338
split_half,-0.2020095374354942
split_half,0.16622350635435373
split_half,-0.5555523895859275
split_half,0.03280755853165916
split_half,-0.38983113372752654
split_half,-0.20248766076089278
split_half,-0.33437210366024644
split_half,-0.53646530890865
split_half,-0.04616145128920001
split_half,0.4071784999501156
split_half,-0.03179859613080234
split_half,-0.30088767409578815
split_half,-0.26437483563913594
split_half,-0.12982343164976304
split_half,-0.17930534216978875
split_half,0.24942467164554788
split_half,0.0785566283956764
split_half,-0.1719256483779305
split_half,0.19601355357223493
split_half,-0.401357545038784
split_half,-0.2916510219658363
split_half,0.17653193779391058
split_half,-0.4265087396259254
split_half,-0.3180807032712222
split_half,0.10821539083768249
split_half,-0.019734133593564445
split_half,0.122311960559762
split_half,-0.41254696351900827
split_half,0.0852843539799049
split_half,-0.3773236603326035
split_half,0.2873539289773606
split_half,-0.44586198062312304
split_half,-0.14656577905128362
split_half,-0.3210565715309288
split_half,-0.1661722369319139
split_half,-0.3947168444935444
split_half,-0.06789770590678261
split_half,-0.45590345958099143
split_half,-0.23366904296654814
split_half,0.07355732120778173
split_half,-0.1462598968500078
split_half,-0.18471453537928198
split_half,-0.3608059180491565
split_half,-0.40740091216004726
split_half,-0.23317065732888317
split_half,-0.16193071144216267
split_half,-0.5520959934126477
split_half,0.16097198506327498
split_half,-0.14273921667897033
split_half,0.033689376890239445
split_half,-0.5223121076516835
split_half,-0.4848438718089075
split_half,-0.20799449076038415
split_half,-0.3070678568630601
split_half,-0.4113398030536905
split_half,-0.3905756887839632
split_half,-0.5522437101266159
split_half,-0.2836482856275828
split_half,-0.30745203222833783
split_half,-0.5722527700088642
split_half,-0.46949852284823385
split_half,-0.5323859124783601
split_half,-0.22040193603825955
split_half,0.3044509398498344
split_half,-0.4398964058834448
split_half,-0.40740091216004654
split_half,-0.5319511344898247
split_half,-0.12699651734816092
split_half,-0.20200953743549283
split_half,-0.4637340888384411
split_half,-0.23431285746223665
split_half,-0.2598273912266688
split_half,0.03719045967874952
split_half,-0.26241222235936834
split_half,-0.42715099744457763
split_half,-0.16768028143968344
split_half,0.027581407273850365
split_half,-0.3618948161932551
split_half,-0.36305699441080064
split_half,-0.08915580268533406
split_half,0.19489233545496448
split_half,0.24601030806169846
split_half,-0.29447714059847663
split_half,-0.3797417050965698
split_half,-0.41665874131715075
split_half,0.03131204883977665
split_half,-0.2689943041559496
split_half,-0.37931049872566647
split_half,-0.38325825344946557
split_half,-0.21899704376841658
split_half,-0.3994285829841602
split_half,-0.20201374963977056
split_half,-0.39619151645004913
split_half,-0.16690170512599597
split_half,-0.06284381805362169
split_half,0.03427835281466309
split_half,-0.41174110174722434
split_half,-0.27126604424281886
split_half,-0.553757758236259
split_half,-0.2522023659243639
split_half,-0.04908576314791855
split_half,-0.1392546399793124
split_half,-0.041185662971799625
split_half,-0.35789710788285606
split_half,0.10170107594727715
split_half,-0.08041308635808508
split_half,-0.42444885415045414
split_half,-0.2088948229989444
split_half,-0.41133980305368884
split_half,-0.3308864223354851
split_half,-0.2211933232205796
split_half,0.18492246564017523
split_half,-0.034915637774637055
split_half,-0.16828975948699365
split_half,-0.09383965367752978
split_half,-0.15867973240645453
split_half,0.3214624052075825
split_half,-0.3961915164500494
split_half,0.04561452972484015
split_half,-0.4457469377637347
split_half,0.5046677434766933
split_half,-0.38367854883068253
split_half,-0.11812974393576545
split_half,-0.3285293149453059
split_half,-0.39602293622701584
split_half,0.1714931488700233
split_half,0.2810140195170608
split_half,-0.3449615441791109
split_half,-0.385523608872855
split_half,-0.16255325037490237
split_half,-0.4459835558262971
split_half,0.25660267742911164
split_half,-0.038913315852172566
split_half,-0.33241537615835615
split_half,-0.035490114488438196
split_half,-0.3202574970247259
split_half,-0.1048773730088449
split_half,-0.04668760144756724
split_half,-0.5226233784450607
split_half,-0.07820492482080454
split_half,-0.43176566461771926
split_half,0.2384416206239727
split_half,0.02955988028678525
split_half,-0.38462422397497775
split_half,-0.4641482328174712
split_half,-0.4039951121723305
split_half,0.30492141706729387
split_half,-0.450939686289179
split_half,-0.47724971090748514
split_half,-0.3070678568630603
split_half,-0.23743071890594863
split_half,-0.029588891967953085
split_half,-0.21625484500737113
split_half,-0.14340473607525736
split_half,-0.5862391187028446
split_half,0.05002166109554581
split_half,-0.44624070236035324
split_half,-0.046753802662988446
split_half,-0.28121472050781
split_half,0.08240807970328921
split_half,-0.32677990667146906
split_half,-0.40054642655629685
split_half,-0.26410107690395535
split_half,-0.24251681382549198
split_half,0.39387623669055627
split_half,0.2984719453235879
split_half,-0.280187147257317
split_half,-0.18471453537928395
split_half,0.11115954386920306
split_half,-0.09455963425550469
split_half,-0.08019476840705472
split_half,-0.2683647426994936
split_half,-0.4126670299426845
split_half,-0.3426852799905762
split_half,-0.20133281302418865
split_half,-0.5511414226666206
split_half,0.2497686949505018
split_half,-0.15996340526120806
split_half,-0.015701226890567004
split_half,0.07734435954501503
split_half,-0.08236737631596212
split_half,-0.45061078698743623
split_half,-0.5213512116554685
split_half,-0.34500806228150516
split_half,-0.5062645301614671
split_half,-0.26728231898018584
split_half,-0.3338130700629067
split_half,-0.05013453761519217
split_half,0.1077669981390079
split_half,-0.2754283393347424
split_half,-0.1001139792786882
split_half,-0.3934993910089739
split_half,0.15597517893003854
split_half,-0.3281919842695055
split_half,-0.24956711827182443
split_half,-0.3399056903595297
split_half,-0.48920350288852144
split_half,-0.15936516751088156
split_half,-0.34048640670360986
split_half,-0.32629484879189236
split_half,-0.3058578354128343
split_half,-0.36641815797626975
split_half,-0.5674792804684486
split_half,-0.4751132936080059
split_half,-0.316752230702777
split_half,0.13328913624209374
split_half,-0.3265821940727064
split_half,-0.465670004380511
split_half,-0.47555028070665045
split_half,0.14883042889984502
split_half,0.27896165568730424
split_half,-0.49089067215405136
split_half,-0.08941705982126125
split_half,-0.363098910906915
split_half,0.3453491667927976
split_half,0.06956676897344893
split_half,-0.21967516328195652
split_half,-0.2374307189059497
split_half,-0.4771035125513756
split_half,-0.25073811004006497
split_half,-0.046704746313394045
split_half,-0.02995699773740018
split_half,-0.3459422071281566
split_half,-0.5294874346209697
split_half,-0.39473570688491577
split_half,-0.04063392595043872
split_half,0.06141766241595091
split_half,-0.3695264376816415
split_half,0.09794662365255061
split_half,0.17887945026179225
split_half,-0.35043559112024936
split_half,0.16418133945330915
split_half,-0.3827313208918274
split_half,-0.21227859362375312
split_half,-0.07952696190031398
split_half,-0.1840241059782175
split_half,0.21952638667078647
split_half,-0.09158477557995062
split_half,-0.1224505181835705
split_half,-0.1470104964557421
split_half,0.11626102337067076
split_half,-0.20926964385151378
split_half,-0.4083672148145959
split_half,-0.4123729434084825
split_half,-0.4031058686984789
split_half,-0.35539833738085974
split_half,-0.10782425687365206
split_half,-0.6044840405057562
split_half,-0.5164298378714044
split_half,0.3343738609837614
split_half,-0.3990848407264324
split_half,0.21332612963399572
split_half,0.12192209461876176
split_half,0.035473916983685565
split_half,0.24575800037876658
split_half,-0.5100538878307165
split_half,-0.17067211438355478
split_half,-0.31160323553919694
split_half,-0.1366759522983398
split_half,0.2299095865698362
split_half,0.13784469872469388
split_half,-0.027878347649681164
split_half,-0.540203781995964
split_half,-0.031798596130802485
split_half,-0.09551367474613638
split_half,-0.4634696363148951
split_half,-0.020106043230851477
split_half,-0.38527678093499684
split_half,-0.4006481837847178
split_half,-0.42701149272830896
split_half,-0.18822393909584825
split_half,0.3428861393567137
split_half,-0.06504356352542565
split_half,-0.05176119726065068
split_half,0.3686912490542341
split_half,0.012463261834003248
split_half,-0.273713677334502
split_half,-0.10186722184661344
split_half,-0.32662746978209445
split_half,0.39661217893187917
split_half,-0.2209140001227715
split_half,-0.16395046833813698
split_half,-0.19835184364403097
split_half,-0.48151431285972507
split_half,-0.30205535409492046
split_half,-0.17208685502958682
split_half,-0.27713992715906827
split_half,-0.21286407045335617
split_half,-0.2667415241964048
split_half,-0.45079329740276014
split_half,0.39661217893187906
split_half,-0.265697088583771
split_half,0.07004447170962795
split_half,-0.22303665897416192
split_half,-0.24058917338053556
split_half,0.11844054090843521
split_half,-0.4946322027197341
split_half,-0.4661011124482405
split_half,-0.33849076831492453
split_half,0.03964774429610634
split_half,-0.2648837491209709
split_half,0.0888202706771039
split_half,-0.23409900847582993
split_half,-0.44716344271521885
split_half,0.07004447170962708
split_half,-0.5267204278281894
split_half,-0.3524891996732405
split_half,-0.4145240574393529
split_half,-0.33457508950349013
split_half,-0.20105706070934207
split_half,0.32732458743667375
split_half,-0.33088642233548504
split_half,-0.4541431498081589
split_half,-0.26515122707992655
split_half,-0.0501345376151927
split_half,-0.23501446947764792
split_half,-0.33570683212423297
split_half,-0.2643748356391362
split_half,-0.4366308976823212
split_half,-0.37657179322118256
split_half,-0.5326446539423454
split_half,-0.1531596667494542
split_half,-0.1849265715885549
split_half,0.25997590166910695
split_half,-0.21247134072068957
split_half,-0.042350337507183276
split_half,-0.1627855211111941
split_half,0.10034171800682275
split_half,-0.3534771362167801
split_half,-0.3290407959153661
split_half,0.0773443595450144
split_half,0.05187413887155571
split_half,-0.16949437252019867
split_half,-0.3029822658370963
split_half,0.2931778217901318
split_half,-0.029071270190996333
split_half,-0.45464911030388616
split_half,-0.006048777754558742
split_half,0.18736211154418952
split_half,-0.5627032221648369
split_half,-0.10627661534970281
split_half,-0.40634428023302505
split_half,-0.39265896726303295
split_half,0.2838574177102074
split_half,0.08151179216260718
split_half,-0.5213512116554682
split_half,-0.4078181449832824
split_half,-0.2956407245574069
split_half,-0.09605824116274733
split_half,-0.21626780918344024
split_half,0.29464706987430705
split_half,-0.32662746978209434
split_half,0.13033870094282668
split_half,-0.2642033652386394
split_half,-0.02920865666379854
split_half,-0.12992546868548918
split_half,-0.09309932161961483
split_half,0.0918116184173516
split_half,-0.09231740398790714
split_half,-0.24177551108360068
split_half,-0.28196995137676956
split_half,-0.43190330531188326
split_half,-0.15302596664765783
split_half,-0.5674792804684498
split_half,-0.3053939714275557
split_half,0.1678891372086155
split_half,0.350127346738018
split_half,-0.37155158386767717
split_half,0.2914621443721418
split_half,-0.07606160845423855
split_half,0.14423805926321048
split_half,-0.20214601518299433
split_half,0.05717777631596648
split_half,-0.415287608156806
split_half,0.3824176332617606
split_half,-0.12903714366970023
split_half,-0.3049081635532317
split_half,-0.06009773393191611
split_half,-0.218611904486473
split_half,-0.4462132567194864
split_half,0.048390836994113784
split_half,-0.4647442965476831
split_half,-0.46410957345757287
split_half,-0.5282864968391073
split_half,-0.11518005838701993
split_half,-0.24809568168693774
split_half,-0.05123947887728117
split_half,0.238441620623974
split_half,0.16115511902217577
split_half,-0.5086669632543812
split_half,-0.06505812500090347
split_half,0.1528707714111669
split_half,0.34811702958168117
split_half,-0.29045884871013183
split_half,-0.34028970875713327
split_half,0.46879051717479303
split_half,-0.10216987907516152
split_half,-0.3490314364029421
split_half,-0.405441039194896
split_half,-0.5526478553296782
split_half,-0.47210911384595217
split_half,-0.4168070800470642
split_half,-0.3829495637359748
split_half,0.28965374783281694
split_half,-0.32993049267690416
split_half,-0.24168493104262667
split_half,-0.12721993995888725
split_half,-0.2924166511204258
split_half,-0.33088642233548676
split_half,0.040487670120486596
split_half,-0.1385641126283443
split_half,-0.5757515768930138
split_half,0.3653445138219473
split_half,0.17578450821663352
split_half,-0.18973457183216483
split_half,0.03598662274202456
split_half,-0.15936516751088226
split_half,0.2805876645387469
split_half,-0.43425626264215705
split_half,-0.15287227461149458
split_half,-0.3605521942020826
split_half,-0.3527141451641469
split_half,0.0014699856635963025
split_half,-0.048265709047708744
split_half,-0.20171024472698898
split_half,-0.26355952752841394
split_half,-0.12538133630806295
split_half,-0.4766091465773991
split_half,-0.46567000438051126
split_half,0.28101401951705895
split_half,-0.20790247025168662
split_half,-0.5094094747087902
split_half,-0.18988293620214083
split_half,0.29606754832117166
split_half,-0.02579319191338407
split_half,-0.28249138315494776
split_half,-0.11239639142307353
split_half,0.019293362400338826
split_half,0.21709853723089262
split_half,-0.14511023256469835
split_half,-0.1263190763735286
split_half,-0.23902623040883345
split_half,0.24992876393163532
split_half,-0.497769906501451
split_half,0.104857596869468
split_half,0.0844973197013192
split_half,0.3783180546515901
split_half,-0.3006145598597984
split_half,-0.44598355582629695
split_half,-0.20400003210036285
split_half,0.1318344093878371
split_half,-0.2022377701776348
split_half,-0.22335136636484224
split_half,0.1836383392463267
split_half,-0.01939410314747603
split_half,0.19988246818043737
split_half,-0.2221411178799295
split_half,-0.21281392740167715
split_half,-0.19814132107198115
split_half,0.14402253780995222
split_half,0.011297870190394214
split_half,0.21245476044995387
split_half,-0.3013287320395354
split_half,-0.3595903765805608
split_half,0.22259917547388408
split_half,-0.3802303171941558
split_half,0.10485759686946815
split_half,-0.2889713493711464
split_half,-0.4963553661286248
split_half,-0.45073796813295425
split_half,-0.16278552111119293
split_half,-0.5239684026056147
split_half,-0.4592867484001987
split_half,0.13875936529980637
split_half,-0.1429316285360689
split_half,-0.2855760264712586
split_half,-0.049790546086229195
split_half,0.32707778788929837
split_half,-0.15019758519271165
split_half,-0.4667787126224531
split_half,-0.2811657144274944
split_half,0.2741601439107994
split_half,0.06016487464016372
split_half,0.005996582751442296
split_half,-0.5201797996528884
split_half,0.23064554003440924
split_half,-0.015701226890567056
split_half,-0.089720357333123
split_half,-0.309019016782982
split_half,0.016157983165079517
split_half,-0.3146206390102817
split_half,-0.11759919034029025
split_half,-0.24940479713401248
split_half,-0.058009089027896754
split_half,-0.13868651724672393
split_half,-0.281969951376769
split_half,-0.03987476785582998
split_half,-0.18739710169935947
split_half,-0.12442108213845775
