gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
EIF2S3,C2,0.999754275948666,Blue,Disc. YUp/ODn,Exacerbated Down
NAA10,C2,0.963798684164992,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PPP1R2,C4,0.981507310339215,Red,Conc. Down,Reversed (Aging Up / Training Down)
EIF1,C1,0.964827066210812,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ECI1,C3,0.999972331491284,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TMPO,C4,0.8545243903820017,Green,Conc. Down,Reversed (Aging Up / Training Down)
AKR1C3,C2,0.9999379344893184,Blue,Conc. Up,Exacerbated Up
RPS27,C2,0.8523531546535604,Blue,Conc. Up,Reversed (Aging Down / Training Up)
LRPPRC,C3,0.9997016780887118,Pink,Conc. Up,Reversed (Aging Down / Training Up)
ACAA2,C3,0.9999986447379104,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL35,C1,0.9971376371665716,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PAFAH1B1,C2,0.9460882973245665,Brown,Disc. YUp/ODn,Exacerbated Down
CRAT,C3,0.999999892522342,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
GPD2,C4,0.9999250885617288,Brown,Conc. Down,Reversed (Aging Up / Training Down)
PSMC4,C2,0.99909136438644,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TSFM,C3,0.9992421639149354,Turquoise,Conc. Up,Exacerbated Up
TNNT3,C1,0.999990895890836,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ASPA,C3,0.99978752883017,Turquoise,Disc. YDn/OUp,Exacerbated Up
PPIC,C3,0.5837963551401816,Yellow,Conc. Down,Exacerbated Down
VDAC2,C3,0.9615656833103956,Green,Disc. YDn/OUp,Exacerbated Up
ACADSB,C3,0.9999971039451656,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
USP5,C2,0.999101903897654,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MAP2K4,C4,0.47479876736442944,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PHKA1,C4,0.7972273593887578,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CRKL,C1,0.9655796726852494,Black,Conc. Down,Exacerbated Down
RPL27A,C1,0.7916596046051358,Black,Disc. YUp/ODn,Exacerbated Down
RPL5,C1,0.9996374998533768,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL28,C1,0.9963684944671356,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS9,C2,0.9958382861882086,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPS5,C1,0.8708224237221563,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS10,C2,0.6137807832300419,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GNPDA1,C4,0.4721881473014185,Brown,Conc. Down,Reversed (Aging Up / Training Down)
GYG1,C2,0.9090185533803786,Blue,Disc. YUp/ODn,Exacerbated Down
STT3A,C4,0.9149056847351252,Brown,Disc. YUp/ODn,Exacerbated Down
CAPZA2,C1,0.9993554210576984,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CAPZB,C1,0.9998200074280452,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF1AX,C2,0.9810507886682256,Magenta,Conc. Up,Exacerbated Up
QARS1,C3,0.9525422475947448,Pink,Conc. Up,Reversed (Aging Down / Training Up)
RPL29,C1,0.99760970316193,Black,Conc. Up,Reversed (Aging Down / Training Up)
UQCRFS1,C3,0.9999828982499488,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATP5PO,C3,0.9999971536866684,Pink,Conc. Up,Exacerbated Up
LIMS1,C4,0.5091400939992031,Turquoise,Disc. YDn/OUp,Exacerbated Up
PREP,C4,0.9996265699065108,Brown,Conc. Down,Exacerbated Down
ME1,C4,0.9910275646660738,Brown,Conc. Down,Exacerbated Down
ARCN1,C2,0.999766653587085,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
LSS,C3,0.941974135100083,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GCLM,C4,0.9934945322789582,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CD151,C2,0.9040968746370488,Blue,Disc. YUp/ODn,Exacerbated Down
PSMD8,C2,0.9973222103468838,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CCT5,C2,0.9999231010269968,Blue,Conc. Up,Reversed (Aging Down / Training Up)
NES,C2,0.998560878562432,Blue,Disc. YUp/ODn,Exacerbated Down
IDH2,C3,0.9999999016601048,Turquoise,Conc. Up,Exacerbated Up
TNNI2,C1,0.9999771832819182,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ALDH9A1,C4,0.9743415316684896,Red,Conc. Down,Reversed (Aging Up / Training Down)
RPL34,C1,0.94568623601064306,Yellow,Disc. YUp/ODn,Exacerbated Down
LMAN1,C4,0.9835132619725836,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CCT3,C2,0.9999530892339092,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MRPL19,C3,0.9978364954739312,Turquoise,Conc. Up,Exacerbated Up
TUFM,C3,0.9999489787283732,Turquoise,Conc. Up,Exacerbated Up
ALDH7A1,C3,0.9442718829724548,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
CDC34,C4,0.9923330486193656,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CARS1,C4,0.9715310521525516,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SARS1,C2,0.9966777952271983,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PSMB3,C4,0.984334862315448,Brown,Conc. Up,Exacerbated Up
ACADVL,C3,0.9999933629019538,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ACOT2,C3,0.9999068408740498,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TMED10,C4,0.9959213165523488,Yellow,Disc. YUp/ODn,Exacerbated Down
HINT1,C4,0.9996362161173082,Brown,Disc. YUp/ODn,Exacerbated Down
NDUFV1,C3,0.9918670785072908,Green,Conc. Down,Exacerbated Down
GSK3A,C4,0.9358028347838157,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
IDH3A,C3,0.9999569942790169,Turquoise,Conc. Up,Exacerbated Up
SULT1A1,C2,0.4709535224442537,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
GDI2,C2,0.9934223226887506,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
EMD,C1,0.5195280066765436,Green,Disc. YDn/OUp,Exacerbated Up
SERPINH1,C2,0.855432208307646,Blue,Conc. Up,Exacerbated Up
CSRP3,C2,0.9824056000410344,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ST13,C4,0.975372010328422,Brown,Conc. Down,Reversed (Aging Up / Training Down)
DNM2,C2,0.9615887607212658,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NUDT2,C4,0.8228427558159679,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LRBA,C1,0.9990521932045324,Yellow,Conc. Down,Exacerbated Down
BCAM,C1,0.9444278691261432,Yellow,Conc. Down,Exacerbated Down
RPL14,C1,0.9488464734238984,Black,Conc. Up,Reversed (Aging Down / Training Up)
CCT8,C2,0.999944906850914,Blue,Conc. Up,Exacerbated Up
CCT4,C2,0.9999928460599992,Blue,Conc. Up,Reversed (Aging Down / Training Up)
FXR1,C1,0.9998534043941426,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
DUSP3,C1,0.8323336726047659,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
IDH3G,C3,0.9999992003391818,Turquoise,Conc. Up,Exacerbated Up
GALK1,C3,0.5618985730103095,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
BCAP31,C2,0.9984867834371656,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ALDH5A1,C3,0.9999993323056524,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PSMD7,C4,0.9853552524498624,Blue,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SUOX,C3,0.9967516876652914,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
STAT5B,C4,0.8238045783077956,Brown,Conc. Down,Reversed (Aging Up / Training Down)
HDGF,C4,0.7449303477800737,Brown,Conc. Down,Reversed (Aging Up / Training Down)
PRELP,C4,0.9237265529540828,Yellow,Conc. Down,Exacerbated Down
NDUFA8,C3,0.8849883622203285,Green,Conc. Down,Exacerbated Down
MYOM1,C1,0.9999791890986568,Yellow,Conc. Down,Exacerbated Down
PGD,C4,0.9917236010187152,Red,Conc. Up,Exacerbated Up
HNRNPM,C1,0.9955582307318576,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
KPNA1,C2,0.9436071496706488,Blue,Conc. Up,Exacerbated Up
MAP2K6,C3,0.9997302718813522,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ARHGDIA,C4,0.6184955358403985,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ARHGDIB,C2,0.9031879348409716,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MRPL12,C3,0.9993520060787404,Turquoise,Disc. YDn/OUp,Exacerbated Up
AKR1C2,C4,0.9636812567896584,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CAPZA1,C1,0.9994391658087884,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PPP5C,C3,0.8958551547847471,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SUCLG1,C3,0.9999998938949922,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
HCCS,C3,0.9999987733117468,Turquoise,Conc. Up,Exacerbated Up
MAPK12,C4,0.9987289957650276,Red,Conc. Down,Reversed (Aging Up / Training Down)
TTC3,C3,0.9999972582754928,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SLC16A1,C3,0.9753187878732223,Turquoise,Conc. Up,Exacerbated Up
SEC24C,C2,0.9998394701985192,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RARS1,C2,0.9958838786055628,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CACNB3,C4,0.9233687322361808,Yellow,Conc. Down,Exacerbated Down
CACNA2D1,C4,0.9936828550676452,Brown,Conc. Down,Reversed (Aging Up / Training Down)
MYOM2,C1,0.9981967551602914,Yellow,Conc. Down,Exacerbated Down
YARS1,C4,0.4540101347610181,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
USP14,C4,0.9943906398539298,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PRKAG1,C2,0.9884162990838288,Blue,Conc. Up,Exacerbated Up
PRKAA2,C2,0.9821253692504728,Blue,Conc. Up,Exacerbated Up
HSPA2,C2,0.9474117741267606,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RAD23A,C4,0.7270742774854376,Red,Conc. Down,Reversed (Aging Up / Training Down)
AK2,C3,0.9999884438202324,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
EIF5,C4,0.891798433178535,Blue,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PSMD4,C2,0.989819821439797,Blue,Conc. Up,Reversed (Aging Down / Training Up)
RRAD,C1,0.7791379527209047,Blue,Conc. Up,Reversed (Aging Down / Training Up)
VCP,C2,0.9981900675238872,Blue,Conc. Up,Reversed (Aging Down / Training Up)
HADHB,C3,0.999985647142388,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NAP1L1,C2,0.9999510518625294,Blue,Conc. Up,Reversed (Aging Down / Training Up)
LAMB2,C1,0.9993857063975956,Yellow,Conc. Down,Exacerbated Down
TPD52,C2,0.6430941355554338,Blue,Conc. Up,Reversed (Aging Down / Training Up)
NPEPPS,C4,0.9999869402285996,Brown,Conc. Down,Exacerbated Down
HNRNPH2,C1,0.9865355107513666,Yellow,Conc. Down,Exacerbated Down
OXCT1,C3,0.987878273200564,Green,Conc. Down,Reversed (Aging Up / Training Down)
SH3BGR,C1,0.9992580215109323,Brown,Conc. Down,Reversed (Aging Up / Training Down)
EIF3B,C2,0.5282966872999074,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATP5MF,C3,0.8368888960306494,Pink,Conc. Down,Exacerbated Down
NDUFV3,C3,0.999851540621909,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MARS1,C4,0.6865231554515192,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ARPP19,C2,0.7906773762770114,Blue,Disc. YUp/ODn,Exacerbated Down
ATP5F1E,C3,0.9999761068398654,Pink,Disc. YUp/ODn,Exacerbated Down
ATP5ME,C3,0.9998767970766964,Pink,Disc. YUp/ODn,Exacerbated Down
EIF6,C1,0.579449269430812,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NDUFA6,C3,0.9751813833481962,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EEFSEC,C1,0.9392767541796776,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
MTPN,C4,0.9997731142433356,Red,Conc. Down,Reversed (Aging Up / Training Down)
DEFA3,C4,0.941437544345371,Red,Disc. YDn/OUp,Exacerbated Up
TPI1,C4,0.99997709436261,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF3E,C1,0.999048340142353,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GABARAPL2,C1,0.9987511220493716,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
ROMO1,C2,0.5460380715871832,Pink,Disc. YUp/ODn,Exacerbated Down
MYL6,C1,0.9999423392227684,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ACTB,C1,0.9999991862331142,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF4A1,C4,0.9893582075566246,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS20,C2,0.978343308482399,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
PRPS1,C4,0.9551499511196536,Brown,Conc. Down,Exacerbated Down
PSMA6,C4,0.9618314436554288,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CDC42,C4,0.9727921671797018,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
DSTN,C4,0.6029159570432554,Brown,Conc. Up,Exacerbated Up
RAB2A,C2,0.6016757508590275,Brown,Conc. Down,Reversed (Aging Up / Training Down)
RAB5B,C1,0.7664430351165307,Brown,Conc. Down,Reversed (Aging Up / Training Down)
RAB10,C2,0.9706851548972816,Blue,Conc. Down,Exacerbated Down
UBE2K,C3,0.5207429330935818,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
UBE2N,C4,0.980190063731794,Yellow,Conc. Down,Exacerbated Down
RAB14,C4,0.9165834403149404,Brown,Conc. Down,Exacerbated Down
ACTR3,C3,0.6688545096795026,Turquoise,Conc. Up,Exacerbated Up
ACTR2,C2,0.9815369249166596,Turquoise,Conc. Up,Exacerbated Up
ACTR1A,C2,0.9992018433770814,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
COPS2,C2,0.6981423221010442,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ABCE1,C2,0.44672946189586593,Blue,Conc. Up,Exacerbated Up
RAP1B,C4,0.7099357857853023,Blue,Conc. Up,Reversed (Aging Down / Training Up)
RPS3A,C1,0.5098995708936034,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPL26,C2,0.539614091472804,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL15,C1,0.997405636347113,Black,Conc. Up,Exacerbated Up
RPL27,C2,0.6906853277301175,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL37A,C1,0.9972840843620996,Black,Conc. Up,Reversed (Aging Down / Training Up)
RHOA,C4,0.8392579886739868,Brown,Conc. Down,Reversed (Aging Up / Training Down)
HSPE1,C3,0.9997890506944478,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
SEC61A1,C2,0.49952692723619496,Blue,Disc. YUp/ODn,Exacerbated Down
VBP1,C4,0.5866021280315437,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NPC2,C4,0.5513192634890721,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SUMO2,C4,0.937149916929105,Brown,Conc. Up,Reversed (Aging Down / Training Up)
NUTF2,C4,0.9994739520344196,Brown,Conc. Down,Reversed (Aging Up / Training Down)
TIMM10,C3,0.9864512610610352,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
RPS7,C2,0.9597560635549424,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PPP1CA,C1,0.9964529506591736,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PPP1CB,C1,0.9951410879364506,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PSMC1,C2,0.7692259230357962,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PSMC5,C2,0.9802796518446026,Blue,Conc. Down,Exacerbated Down
RPS8,C2,0.7251998571589274,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPS15A,C2,0.7984936479792724,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS16,C2,0.8025233588124087,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPS14,C1,0.6416256392823273,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPS23,C2,0.7879777492315301,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS18,C1,0.9707989463704928,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS13,C2,0.9897987449187946,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPS11,C2,0.9956574175743634,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SNRPD3,C4,0.91079199589954285,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TMSB4X,C2,0.9181740027961104,Pink,Conc. Up,Reversed (Aging Down / Training Up)
PSMC6,C2,0.7670407010657108,Blue,Conc. Up,Reversed (Aging Down / Training Up)
RPL7A,C2,0.8670361770566012,Black,Conc. Up,Reversed (Aging Down / Training Up)
ETF1,C2,0.9882250585696224,Blue,Conc. Up,Exacerbated Up
RPS4X,C2,0.8845102359012436,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPL23A,C1,0.9984804333183568,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS6,C2,0.8905367983434163,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
H2BC4,C1,0.984583460890762,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RAN,C2,0.9985901255720762,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL23,C1,0.8318443824539721,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS15,C1,0.9939958253158016,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS24,C2,0.9856866971724236,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS25,C2,0.936550141537344,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPS28,C1,0.987006301108158,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
GNB1,C4,0.9022938077850118,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GNB2,C4,0.9505976383544892,Brown,Conc. Down,Exacerbated Down
RPL30,C1,0.9307023782343752,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL31,C1,0.982850476485939,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL10A,C1,0.9998639263868832,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL32,C1,0.9654155234716706,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL11,C2,0.5326573443405348,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL8,C1,0.9999334470742328,Black,Conc. Up,Reversed (Aging Down / Training Up)
PPIA,C2,0.5946340952952662,Red,Conc. Up,Exacerbated Up
FKBP1A,C4,0.999256701365559,Brown,Conc. Down,Reversed (Aging Up / Training Down)
RPS27A,C2,0.99891513400317955,Blue,Disc. YUp/ODn,Exacerbated Down
AP2B1,C2,0.9929758591531512,Pink,Conc. Up,Exacerbated Up
PPP3R1,C4,0.9994782788339894,Brown,Conc. Down,Exacerbated Down
YWHAZ,C2,0.5914032849267834,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DYNLL1,C2,0.9986949367636422,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DYNLT1,C2,0.9646199621499256,Blue,Conc. Up,Reversed (Aging Down / Training Up)
RPL38,C1,0.4832133852000725,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS21,C1,0.9900775060678868,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF5A,C4,0.952886848760491,Brown,Conc. Up,Exacerbated Up
RACK1,C1,0.9945829254108464,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UBE2I,C3,0.9067500787002492,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TNNC1,C1,0.9999947008142912,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
YBX1,C2,0.8837355919736724,Black,Conc. Up,Reversed (Aging Down / Training Up)
CSNK2B,C2,0.8045034273931003,Black,Conc. Up,Reversed (Aging Down / Training Up)
TPM4,C3,0.5351800882745346,Turquoise,Conc. Up,Exacerbated Up
UBE2L3,C4,0.7524356393726778,Brown,Conc. Down,Exacerbated Down
EEF1A1,C2,0.9999781295092346,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ACTA1,C1,0.9999990175372976,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TUBA1B,C2,0.9999748227872428,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TUBA4A,C2,0.9992830344058652,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TUBB4B,C2,0.9997132866230828,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CSNK2A1,C1,0.9963798349773164,Black,Conc. Up,Reversed (Aging Down / Training Up)
HBB,C4,0.9905228253139418,Red,Conc. Up,Exacerbated Up
HBA1,C4,0.9955584197923752,Red,Conc. Up,Exacerbated Up
EIF4G2,C1,0.5661535689238798,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CCT2,C2,0.9995263843710208,Blue,Conc. Up,Exacerbated Up
GSTO1,C3,0.9717608115249108,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PRKDC,C2,0.9994130923138328,Turquoise,Conc. Up,Exacerbated Up
DCD,C3,0.370845028527586,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPS25,C3,0.9962993630180188,Pink,Conc. Up,Reversed (Aging Down / Training Up)
MRPS5,C3,0.7908911446536071,Pink,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPS36,C3,0.6208996181805818,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MRPS15,C2,0.7953224271329488,Pink,Conc. Up,Exacerbated Up
LACTB,C3,0.9987283730725296,Green,Conc. Down,Reversed (Aging Up / Training Down)
RPL24,C1,0.9999266799642714,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ARF1,C4,0.5636946712147745,Brown,Conc. Up,Exacerbated Up
RHOG,C3,0.9884961079957928,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL19,C1,0.9986406445748408,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
H3-3A,C1,0.6309690173021598,Yellow,Conc. Down,Exacerbated Down
HSPG2,C1,0.998423024730809,Yellow,Conc. Down,Exacerbated Down
RBM3,C1,0.935301782153636,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CYCS,C3,0.9998185211389752,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MPP1,C1,0.6305690126033204,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TFAM,C3,0.9936144183787688,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PITPNA,C4,0.8807515628880441,Yellow,Conc. Down,Exacerbated Down
SLC25A3,C3,0.9999507199415698,Pink,Conc. Up,Reversed (Aging Down / Training Up)
HDLBP,C1,0.9253333342370974,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PURA,C1,0.9971935892267736,Yellow,Disc. YUp/ODn,Exacerbated Down
CLTC,C2,0.9999941691936396,Blue,Conc. Up,Reversed (Aging Down / Training Up)
FKBP3,C4,0.9268816155763474,Brown,Disc. YDn/OUp,Exacerbated Up
REEP5,C2,0.9999845096802468,Blue,Disc. YUp/ODn,Exacerbated Down
SORD,C1,0.735468470181365,Yellow,Conc. Down,Exacerbated Down
MYBPC1,C1,0.9999924118225576,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PLIN5,C3,0.9942595925448808,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SPTBN1,C2,0.9082872177233416,Black,Conc. Up,Reversed (Aging Down / Training Up)
TIAL1,C2,0.5210739514326611,Turquoise,Conc. Up,Exacerbated Up
SET,C1,0.9579846782404736,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FABP5,C4,0.987727618777572,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ANK2,C3,0.8242438729385972,Pink,Conc. Down,Exacerbated Down
CAP1,C1,0.5536114733735825,Turquoise,Conc. Up,Exacerbated Up
EWSR1,C2,0.9735138442152124,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
OGDH,C3,0.99998155330160865,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COX6A2,C3,0.9997007960189844,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ALDH6A1,C3,0.692987752376444,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
BDH1,C3,0.9999914094808628,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
COL7A1,C2,0.6221533337296502,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL18A,C1,0.9230721341709588,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CACNB1,C4,0.9896056166944582,Brown,Conc. Down,Exacerbated Down
MAP2K1,C2,0.4333084072731667,Brown,Conc. Up,Reversed (Aging Down / Training Up)
FKBP4,C4,0.5908680613445673,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL6,C1,0.9974997176158128,Black,Conc. Up,Reversed (Aging Down / Training Up)
CAV1,C1,0.8511488202348647,Green,Conc. Down,Exacerbated Down
ACY1,C3,0.9999172449918732,Pink,Conc. Up,Exacerbated Up
LMNB2,C1,0.957583948049117,Yellow,Conc. Down,Exacerbated Down
GBE1,C2,0.9982307180804374,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PRKCQ,C1,0.7334393768692496,Yellow,Disc. YUp/ODn,Exacerbated Down
GLO1,C4,0.9998924146719644,Brown,Conc. Down,Reversed (Aging Up / Training Down)
AKR1C1,C2,0.9595163550463454,Blue,Conc. Up,Reversed (Aging Down / Training Up)
EEF1A2,C2,0.9990206207254289,Blue,Conc. Up,Reversed (Aging Down / Training Up)
COL14A1,C4,0.9499903391118348,Red,Conc. Up,Exacerbated Up
PSME1,C2,0.9999360817363214,Blue,Conc. Up,Exacerbated Up
CACNG1,C4,0.5834704288805405,Brown,Conc. Down,Reversed (Aging Up / Training Down)
PRDX1,C4,0.9949350443329746,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL18,C1,0.8572602460150702,Black,Conc. Up,Reversed (Aging Down / Training Up)
C1QBP,C3,0.9849620519928644,Pink,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
