uniprot_id,gene,protein,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S05_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post
Q9UQN3,CHMP2B,CHM2B_HUMAN,Charged multivesicular body protein 2b,16.937157550162375,17.570590738332946,16.928330198667187,17.574775152694464,17.46441733694019,17.443540588449792,18.04660152304332,18.0610165996394,17.265495802059153,17.703955945776986,17.494959508583296,17.55045891235612,17.370519866020125,17.26430490994305,17.409014368157028,17.436346193508278,16.523178420147794,17.61376808426472,17.526195217959174,17.470474666758143,17.35187787726652,17.652718711116602,17.67044639162039,17.5464184717678,17.467371707427866,17.58163321551549,17.511645971610992,17.40054342984551,17.639659856492166,17.33083143121476,17.59096248135494,17.81551981127723,17.54725310232001,17.75239068778855,17.371101088926128,17.221435112117444,17.417241915967853,17.269791958646994,17.121480139462776,17.34361914882371,17.88906038376441,17.543207728525402,17.48943035612267,18.011993861620518,17.557641508362124,17.70924684729363,17.67588795273476,17.094025449487706,17.525263544854432,17.254549406047218,17.12398044494159,16.98148701129227,17.83334488245795,17.657863586683145,17.534930144847458,17.195545032571662,17.441933975478328,17.547830430181204,17.287243716489975,17.521145145043256,17.75049295610664,17.306685393366685
Q9H444,CHMP4B,CHM4B_HUMAN,Charged multivesicular body protein 4b,20.674730054968094,20.22948678063167,20.373532649436008,20.336233816157925,21.29477613930371,20.035331809529172,20.369917633152163,20.53056778694007,20.502576935651085,20.26023494472933,20.45115768181108,20.456603133435024,20.426597360960653,20.889666929640683,20.564508834901066,20.959946849628363,20.436724275199204,20.46592017631991,20.08895603641701,20.639393099464527,20.65142013194976,20.38397549021264,20.61476010158444,20.571859808752844,20.565104110886995,20.70104769009658,20.624133762114717,20.53007050536772,20.51452351712993,20.691208394563937,20.363164744390133,20.42226783698685,20.55652575715931,20.52225703384769,20.48597226385451,19.779693078229386,20.482124516531098,20.88756154480565,20.89805627902605,20.78726578107257,20.58374753051621,20.72305434377768,20.022594111191932,20.058486979456703,20.665936183441875,20.227788070218946,20.499880513908536,20.56870677732789,20.457448638668556,20.74341208809116,19.54681043891167,19.925216872764665,20.477918629644336,20.470963772332865,20.59787267408308,20.757063406223168,21.06191074961835,20.695327465695183,20.810847981222967,20.88584357843236,20.592740323120285,20.633482491166248
Q9NZZ3,CHMP5,CHMP5_HUMAN,Charged multivesicular body protein 5,17.531538569282137,16.903852048714384,17.184108218930394,16.95251354592752,17.845305715344214,16.098544178901676,17.015448732712624,17.04453686547613,17.38620737031178,16.083331858298493,16.44908539505134,17.04580736905251,17.103411191548215,16.65927897376046,16.808469574703768,16.831047926067555,16.373188560764614,16.964634203800912,16.824813976071788,16.681689719421467,17.50276034572239,17.14499353834581,16.947024311795914,16.845690295516555,16.964454530651164,16.743574806346977,17.053416969376528,16.6615366263176,16.50423540725518,17.10219267111253,17.029598276855694,17.643870094277744,16.806924361517137,17.041767193037476,17.0693341488065,17.050727168189244,17.011277998252705,17.0216790581945,16.4646980700094,17.085211264490898,16.954114353372272,17.02679128872126,16.943585873896687,17.402970406207587,17.154585975490537,16.925184071267104,16.486822248475235,17.083757942713945,16.75314128254411,16.595493503853106,17.0688257695231,16.998466813526296,17.542858895353547,17.072803518361802,17.024610084291336,16.9663778943504,16.954668786780804,17.18723033797042,16.999654199674396,17.003992018256113,17.047380182817843,17.025210266574014
Q96FZ7,CHMP6,CHMP6_HUMAN,Charged multivesicular body protein 6,15.681450645351603,15.950428272616444,16.21127744260415,15.546098611767778,15.943935364452914,15.379545204940712,15.191647046256024,16.303593150429368,16.01268599098287,15.53846142631807,15.706831574088648,16.17581661738817,15.924396168023216,16.027164014814943,16.45239390102483,16.286191090077565,15.99105114492216,16.098055522338687,15.1471548104401,16.276875457999697,15.573238223158985,15.692762875179705,15.95467899979846,16.04708180099332,15.844068804134595,16.200864595038226,15.923194045599152,15.994621342553057,15.855299630005776,15.652937699100493,15.253936856685613,15.375588451982102,15.94556265020494,15.15506841017942,15.808065254755379,15.819495969561396,15.825539284181286,15.69144388247979,15.98194054257727,15.848552847863926,16.183768330958106,15.419342774111657,15.808607300872591,15.651716658455127,15.916156741194811,16.23388021159285,16.252035441363443,15.816034425542576,16.08331990760305,15.96995772243786,15.719305097296106,15.790633178766639,15.44945527441078,15.793644500602273,15.78720460749804,16.167986353153932,14.94585411379744,15.824122439771571,15.66488774809079,15.74626388820397,15.272350393366503,16.060844703483617
Q99653,CHP1,CHP1_HUMAN,Calcineurin B homologous protein 1,18.667195031665916,18.64563756724373,17.984040360222746,18.02524398412243,18.644879851656945,18.255434647267652,18.71289981484428,18.629637977411857,18.279256625602823,18.594777793596172,18.693564265578768,18.553142089968514,18.295596123772903,18.661781854606335,18.296809372418753,18.23280857664292,18.32104770978546,18.339253994497497,18.34477676553749,17.870871297955883,17.979893326465906,18.53161747835342,18.626003283252704,18.61978159091898,18.48669135062644,18.06775514605151,18.731096712024687,19.13962893325061,18.278067714865927,18.517215033525204,18.618837327937296,18.739307922565125,18.36348416081482,18.838708574777407,18.92903442489111,19.42648692068409,18.80182107227343,18.641331218409945,18.62332495017667,18.993828040972307,18.601786041562324,19.22910069448837,18.71571959764913,18.54139258521789,18.87165553649161,18.488919757202066,18.21860944895817,18.684586646506254,18.87202901302035,18.62386845529678,18.799576716902177,19.390267389080595,18.595845957752232,18.737785404791865,18.786751186172346,18.312627654064904,18.17583901361624,18.89195753769006,18.748823572023856,18.68278147428851,18.575690383786267,18.474990224719377
O75339,CILP,CILP1_HUMAN,Cartilage intermediate layer protein 1,18.38141975270228,17.303377340429027,18.50894878341602,17.468456619163177,17.976086268545053,17.80636958185438,17.832120772693248,17.474614824003474,18.3777751344833,17.855485996946484,17.012011210133284,17.83833318760919,17.908549044953023,17.610075740259813,18.334267718320923,17.622017871730552,18.33773874695277,18.67539266269884,17.59838139134043,17.89434535044336,18.362542410201566,17.877947346367538,17.87319163939099,18.320414325020188,17.869369986941365,17.79311286165163,18.256116405923276,17.739003312312246,18.3463475223113,17.971544739306548,17.867008633104593,17.94233809516504,17.62036612146667,18.84372758581013,17.9310650177153,18.036275712351557,17.908238665649474,17.96877057789667,17.874897311469134,18.005449045679697,17.973673663664908,17.957434071688983,17.926883251967855,18.0054778241118,17.98059471411748,17.833459585336314,17.821050323674015,17.941957246606083,17.903167994292073,18.010784887958717,18.004028214215673,17.96908263135193,17.935696418922504,17.938070365228235,17.338254992634944,17.865738620105898,17.966043058161844,17.883778153002627,17.982937251262296,17.943581678528773,18.013409347141604,17.995112603385348
Q9NZ45,CISD1,CISD1_HUMAN,CDGSH iron-sulfur domain-containing protein 1,25.831344802700908,26.273830260407653,26.376731394310184,26.43403717304339,25.722545991523308,26.39280726680356,25.80875868454169,26.09298405400226,25.875687222636735,25.873706652152773,26.18298525986523,26.110972921711262,26.227008226022015,26.175802631936737,26.53576404045613,26.028242086714023,26.577568465620764,26.40978376076582,26.213581905083178,26.113994505306007,26.033970905812037,26.198475496429182,26.285427233069367,26.13278987918649,26.340636878338433,26.400371093980155,26.323442091114515,25.993721550918767,26.012738313747228,26.04860666052584,25.984217814865428,25.772907760169534,26.14858614310394,25.81110751394984,25.47420342816788,25.223026603989812,25.409040898203184,26.03606748540935,26.095881931549833,25.711370127769452,26.01181842810612,25.83692289306249,25.770655602610464,26.05098176732129,25.526782191443367,26.069294307424205,26.386976563721124,25.7821590009834,26.021754969484377,26.222824331777705,25.08042530738523,24.985322857739472,25.904426162990095,26.199713162498583,26.180489029736947,26.128750635654743,25.921720642389424,26.097302568707967,25.79114686696484,25.955815721887408,25.67627674334881,25.70620003253935
Q8N5K1,CISD2,CISD2_HUMAN,CDGSH iron-sulfur domain-containing protein 2,17.95678949425235,18.24397350574104,18.088577573286695,17.889693564651218,17.95049754325349,17.891382098733967,17.942242701310416,17.973708064529035,17.918603143084276,17.950354472034636,17.95222617057773,17.43591104815048,17.67972677856919,18.07630607926425,17.765664450104847,18.031186203728726,18.053025723697036,17.771789204406495,17.879040363880527,17.91891795603588,18.285479333829183,17.928624090893663,17.896536116818965,17.924883883391445,18.00908815282781,17.546664924176582,17.84723091058489,18.41783600472302,18.01488749074896,17.8032386836995,17.910253063803143,17.958848537729896,17.59790360149356,17.951489818598706,17.91377124729329,17.92337988687527,17.90512251481343,17.845714887944723,17.91879714025736,17.996372644467154,17.903656685917113,17.90683038582576,17.91067163762991,17.92016236610553,17.939273825404854,17.886991341966883,17.949570823616156,18.089408920366864,18.152863275877827,17.76977276462697,17.891411630614694,17.951092357555048,17.897893339444547,17.87078925085669,18.297447260009022,17.775290298797945,17.856461868890946,17.719768974480445,17.88439576989463,17.9019063063869,17.92383397611501,17.49464908005866
Q07065,CKAP4,CKAP4_HUMAN,Cytoskeleton-associated protein 4,17.734515446558067,17.69990359629157,16.936753349743856,17.931936706200002,17.79766276350364,17.73600144053974,17.75032221305963,17.6505381127676,17.689807255889768,17.54229445564036,17.719051659078804,17.684758939753426,17.736751475747553,18.46999055389002,17.81412778345816,17.738664359464213,18.30583140815349,17.804426534721664,17.900891283605972,17.282381079007678,19.22672953497023,17.850765896602603,17.80785095228967,18.177832110037215,17.75016143524111,17.832414808713384,17.773081658114815,17.29359537469256,17.613137570003058,18.246987851456023,17.74060631446652,17.767622607523876,18.30969055176558,17.821392121930447,17.764888544128453,17.69699132594868,17.607511723520584,17.835096574992768,17.649773100391407,17.859433138627598,17.77399084335929,17.878677278171672,17.837689956414795,17.75349900913212,17.84426614360538,17.84658811547347,18.502991486572405,17.880303182415144,18.55059269964624,18.555089819234908,17.565322157090606,17.68722169388566,17.743031348262647,17.821848634858746,17.78743482975669,18.132059454932257,18.70170941754633,17.948523691943652,17.686361263337268,17.863712184525696,17.76009318180365,18.32136649799649
P12277,CKB,KCRB_HUMAN,Creatine kinase B-type,31.420303798589384,31.43851454446219,31.427813364181596,31.42575449717391,31.472417385093795,31.758691179013994,31.30593494433248,31.18576365744876,31.25896398371943,31.001615985910473,31.48025996864871,30.58181838433148,31.532168788902418,31.141169483253652,31.38674560796681,31.095938264013007,31.1769144742262,31.25407792418432,31.603504789998695,31.25083720782913,31.431480702052088,31.10163305257163,31.42060092720444,31.453307444430365,30.767611950339795,31.20224152771424,31.253480855126057,31.41805714214219,31.03681929283248,30.95604744977569,31.19047514360345,30.968024542147084,31.289049287753805,30.84299525728491,31.015313032344377,31.22942042180985,30.26029993660837,31.21160604284487,30.78432026039541,30.85839823292473,30.93011717651707,31.254556708270343,30.94998118785879,30.701088127065045,30.834475728364076,30.86486187610984,31.278384555973712,30.99712400050114,31.09367434413784,30.909425194492076,31.379292287187265,30.40416691034904,30.788214387524725,30.75436907639157,31.146613146439027,30.878721954933123,30.86078802617049,31.29457640764028,30.5622715497574,30.662302004237297,30.74882189621901,31.225463987658618
P06732,CKM,KCRM_HUMAN,Creatine kinase M-type,32.21333429851126,32.549237898183605,32.64734916120425,32.46080500631082,32.857838333629516,32.63657608598724,32.65535445463054,32.26905841189073,32.61033261375896,32.49577270833401,32.36760512989747,31.895210924006683,32.56061029538089,32.65882758083499,32.637454926496524,32.474565540407205,32.2275106080084,32.42374098161375,32.414418113329745,32.52915071524507,32.23489970136534,32.3473388713641,32.58787345159344,32.48839979853158,32.47761643528906,32.391903273717595,32.318853486062544,32.79200944744854,32.159674046607044,32.2432881810345,32.58227466509468,32.33160505714566,32.458985480711405,32.113009025739785,32.475623330803984,32.617416134763026,32.7946013483004,32.31912069563841,31.990146640125293,32.00992305270868,32.160963412348224,32.41900454616425,32.12990752361338,31.91337842179022,32.06809051883849,32.36906877185425,32.60489981959805,32.40460171849487,32.516565861051866,32.32837710708396,32.590476097784446,32.484134331088356,32.175669116539325,32.10657194814855,32.49724866806148,32.14457305759922,31.983341330984864,32.587636181464696,31.81947666935172,32.06543193576993,32.09857490462343,32.5118706529674
P17540,CKMT2,KCRS_HUMAN,"Creatine kinase S-type, mitochondrial",27.376744470240787,27.452656590634717,27.862460109338706,29.05415129923368,27.882209649360956,28.870056082863595,27.179800812511537,27.261073828203045,27.659752447950932,27.716828239893992,28.02235322155259,27.30799013281442,28.084261150507285,28.3047425869035,28.354019531595146,27.885162187732817,27.649699556461428,27.91519520678601,28.99419428220128,28.071266962088455,27.675197562269098,27.888157542057144,27.73213053877679,27.967669516009483,28.21059344702176,28.101999034651445,28.127417340336237,27.56120730720021,27.581296768705027,28.018652352259743,27.693271370022195,26.94546933200308,27.906299456577173,27.320648218893833,27.578316986865268,26.97791019500704,27.92584154075204,27.799171880212352,27.548177100027207,27.384646617186732,28.04388267786625,27.69935950221254,27.89771996901477,27.205518224156464,26.9726022083485,27.950095850650644,28.076724105207724,27.511965135703033,27.656496849162178,27.87565963715445,27.35819225552941,26.46827170024173,28.04459001548299,27.98104184987071,27.246503466042313,27.968097348678757,27.94173299455029,27.851601919977,27.7144067767485,27.46934879452371,27.16141593345863,27.43918521717174
O75122,CLASP2,CLAP2_HUMAN,CLIP-associating protein 2,16.96383537212317,17.377693050496074,16.319356490616848,17.28059570580096,16.137555748503686,17.54024379573407,16.82792415983656,17.248892483541674,17.405576192612916,17.53280198326478,16.64781729394681,17.402806929521898,17.730103103762954,17.28067846946639,17.835163543931426,16.93388487194074,17.219068142593738,16.931899720345527,16.34423573870265,17.499171168123116,16.692268084372525,17.24033229457328,17.14244969051624,16.677135933877214,17.55013305939277,16.952808165041233,16.84468555351773,17.47535326117902,17.07262108974492,17.019515938491377,17.038122911947156,16.99277155103933,17.226893551393218,17.205109462883595,17.050689942677913,17.02550638034809,17.092037940839724,17.130157439045423,16.665229612640065,16.801961887273176,17.0270677442068,17.024201801281492,17.02559919273499,17.038516264170074,16.926304217270147,16.740302307211277,16.436518906204274,16.912821662750776,15.979731354834117,16.894895145482234,17.058957864306652,16.953589689973604,17.055486449572378,17.034986040695685,17.326778657952843,17.1228165903927,16.851225926510132,16.785673081313597,16.918226293427395,16.87432132406826,16.91037972555556,16.869335790876754
Q96S66,CLCC1,CLCC1_HUMAN,Chloride channel CLIC-like protein 1,16.97800725994729,17.06489701488809,16.869671080213354,16.835316273075406,16.8286378021423,16.30056053978935,16.966645824316956,16.899074877332357,16.770649204309493,16.631182086608437,17.137955904169466,16.965805781440633,17.037666983661254,17.02708692832603,17.06364921908467,16.961687563172525,16.812751269174772,16.90670250672442,16.84397740212306,16.821279473823076,16.411363983401692,16.87634484721583,17.032566062311385,16.48522791916955,16.732690170014603,17.032458211750896,16.93619111878752,16.92157180082341,16.93901218772412,16.838275919426707,17.415380179096534,16.99863963190295,16.86226305053548,16.973402971009918,16.921118685941163,16.973037297456777,16.905898521634917,16.986703299021848,16.941238659059643,17.186302554443355,16.940743186042607,16.983328965374064,16.90372075057038,17.064224093688882,17.01801141291605,16.9949378136438,16.82953494492248,16.979781486030447,17.18686224462806,16.95839056146782,16.914436412228696,16.93253075884043,16.924154790654107,16.918772425944553,17.008760978134077,17.07818264473814,16.959231552885118,16.950001883805445,16.988264995080204,16.999315074843175,16.983064984719647,16.864357519246923
P05452,CLEC3B,TETN_HUMAN,Tetranectin,18.806628740793414,18.44118463127559,18.19580252735806,18.619707481802923,19.95079079218238,18.54405619817334,19.22638507256256,18.218674387823096,19.082349801980655,18.348853699151512,19.45873374440453,19.86757340065528,18.868906706890783,18.803698686744763,18.38312371139267,19.045633428297712,18.418334701698075,18.38234503012335,18.805609320905948,18.356678602730867,18.997604389990848,18.789790801989945,19.08073316061881,18.276261765854372,18.715550905087063,18.30680344249767,19.49937232046421,19.40348174260936,18.844885441920983,18.96047403874228,18.49476914674636,18.518351046800674,18.953441551794494,18.233974657413732,18.62759492105406,18.69133414720235,18.606278484750977,18.08079472147224,17.86303919449943,18.415921653396687,18.461043555889557,17.5622046542758,18.41025449455532,18.495135071570896,18.51754828203666,18.557763696520503,19.37521275552954,18.130733253408497,19.573250733554246,18.375605163343327,18.54940331052696,18.58251529596505,18.536271266950376,18.250578624478713,19.09589399126591,18.037172211118374,18.035295560890205,18.537239950992426,18.219964378265416,18.10217702359593,18.70834860050132,18.50163838631436
O00299,CLIC1,CLIC1_HUMAN,Chloride intracellular channel protein 1,19.587387147892585,19.2472653102552,19.268777068368877,19.119912919880257,18.952400059416306,19.118649760605265,18.637950683208206,19.042310006621825,19.34269903277678,19.0897002258748,19.366999312981463,19.439929365968062,19.200942636653604,19.792008186878206,18.99435959510273,19.7977717125432,19.70887859575742,19.35119665157713,19.16387107543433,19.016573114728047,20.57915727739779,19.62496626157196,18.85621485174251,19.41433546525287,19.344964218066114,18.824300166245344,19.422562584452383,19.47497220968025,19.266095390236917,19.732954003019497,18.93984161897846,19.21267201486181,19.350172833059272,19.476930924952544,19.923142170364866,19.90314047828526,18.771816038893693,19.420785418059648,19.037300668608673,18.913832598720447,19.2163540780455,19.187120408204073,19.546559958259223,19.15232734327925,19.03337976123014,19.09128412736207,19.52337093389178,19.097550579268372,19.544946413581005,19.656931675058217,19.57653891169697,20.63591538564328,19.331554566692656,19.46905956627806,19.086212349871175,19.660500885305417,19.932158986126336,19.50435096268362,19.125179052591353,19.41455377575674,19.582796381598666,19.229660644196137
Q9Y696,CLIC4,CLIC4_HUMAN,Chloride intracellular channel protein 4,19.07838399485479,19.314980089962553,19.587004542299898,19.73139524368079,20.103911142161824,19.27134828048505,18.64983765899211,19.082055703779943,19.460972627986894,19.143973486979593,19.31165299967633,18.663288925786688,19.07246312230919,19.99679116418469,19.075846549826434,19.45281599154966,20.044067054898257,19.445382928891153,19.2726700514234,19.41887856652392,21.087540642614712,18.90810164746275,19.480974897206384,19.554295489066103,19.550480636938037,19.57656200842265,19.276719891711224,19.160631107906955,19.57589333396144,19.52675379493567,19.569792767597654,19.47824559442138,20.154995860828222,19.75906669837748,19.812832608375956,20.101880214000506,19.48207455368251,20.38256629276503,19.4520848382711,20.26395335341247,20.122254353863884,20.50426628802728,19.647367370605647,19.87137907530956,20.458429081637146,19.739605680582123,20.16983121261283,19.84082101345539,20.39854153669321,20.043530748688607,19.954113052567006,20.56660550029239,19.539329152195418,20.30865496445486,18.835499836949072,20.334759259348164,20.955565367390072,20.521516134388627,19.995355704106412,20.0678987144392,20.39232379546664,20.71120303879918
Q9NZA1,CLIC5,CLIC5_HUMAN,Chloride intracellular channel protein 5,22.18901552257875,21.91934758794631,21.776639359673823,21.710986567103877,22.810688713514704,21.85923659781017,21.86923030330826,22.310514239454815,22.24383136480588,22.00372135846029,21.877569100849524,22.30749710437049,21.93011834108056,21.37250272077335,22.05909169736653,22.182198833514693,21.679078446908377,21.700575470514863,21.51394964880216,22.176227983345424,21.46835186754349,21.94131213657342,21.968037009326633,21.954116495433343,21.94014156229035,21.796799252512347,22.096439314216887,21.69017669011071,21.954825104521397,21.597163167294017,22.09644341308093,22.85479558668432,21.84822625848119,21.76519755326331,22.090097223781573,22.86215294674188,22.752623318644385,22.40214900015933,21.67323474962457,22.252703125231356,22.24161817256753,21.919940038965628,22.097322686562254,22.138772118565516,22.293203512697843,22.22383863430864,21.6140811107921,22.64224536592784,21.570728965048996,21.430762586850836,21.923603707189844,21.983934211676065,21.95401270331489,22.354643250475,22.08517079890677,22.220042418348815,21.61834162165733,21.868073712899957,22.57939747523816,21.860962733133196,22.450127042123317,21.804210072397964
Q14677,CLINT1,EPN4_HUMAN,Clathrin interactor 1,16.193045046318442,15.799057247874986,15.995474292680981,15.546045283000746,16.21633194576282,16.473577340848703,16.997880811129846,16.030764110505746,16.433806579639576,16.642095606318108,15.280687139867023,16.197332428725247,16.22566188345891,16.28465461431683,16.031180397076596,16.16851495464433,16.167645558132715,15.909572241480792,16.866474707808596,16.11499300108059,15.537071208189436,15.73838455815937,16.028448529413172,16.649426534504094,16.358689029389993,16.097743657547166,16.165535719086005,15.707739190349418,16.49475293014239,16.235121272337445,16.258452373487522,15.310444356484531,16.603395843147375,16.272471504936888,16.167783159733343,16.183477296870496,16.05442984347558,16.66136594581033,16.933994670308063,16.89990499756123,16.610687720773328,16.39213805839521,16.18569746274377,16.56015287916417,16.306575468129356,16.193588144493614,16.274890409888496,15.805064745870231,16.405036375005874,15.972049122952344,16.153699045357993,16.176983335797388,16.11604572877577,16.322357812210356,16.16055781793601,16.580276653895773,16.703239304713485,16.595753141226538,16.68005451888014,16.08133553494053,16.67742937124382,16.75217973566239
P30622,CLIP1,CLIP1_HUMAN,CAP-Gly domain-containing linker protein 1,20.784009001326705,20.62628300475627,20.58983530678575,20.075742311307987,22.01505271189576,20.389321212313835,20.88678760744145,20.54887315435413,20.615929450915303,20.642809285184356,20.77570259927894,20.707741650987924,20.77283943814037,20.30969617270912,20.35686557179888,20.71907964904144,20.50337363743792,20.567405409122795,20.20367494764746,20.73228923480229,20.33260774854705,20.38774180277394,20.60764188466282,20.616650349714305,20.294393990816012,20.626775886417256,20.631095300366127,20.358748781377297,20.66448190113607,21.019702733649144,20.597958078443263,20.64705966216408,20.448114686879883,20.55309584834841,21.245240181521968,21.041496132904513,21.17699804683702,20.923555401489317,20.631223185790635,20.983609461968232,20.63775368544888,21.07771008636382,20.400179153578033,20.500800891857793,21.164868187377248,20.763276852690716,20.600541991621107,20.544357481060302,21.1223639747537,20.77880861087322,21.485579913586903,20.78748368256,20.611922759597174,20.724091360612363,20.900397360304513,20.99366163369636,21.3361027429342,21.128738592075557,20.915546296540487,20.8065087999974,20.883993230971328,20.87074202921364
Q9UDT6,CLIP2,CLIP2_HUMAN,CAP-Gly domain-containing linker protein 2,19.381709902804587,20.017396477655787,19.693967439026896,19.386968583785432,19.385609503560676,19.408362654741225,19.24065796870691,19.38998592891283,18.828773248072935,19.84622234126872,18.81088645096693,19.305706743804475,19.403041111442064,19.111934776382252,19.66071252523791,19.135290527310804,19.48542357642336,19.345625446911605,19.448032404443918,19.240454858245705,19.536396698087547,19.4049090399553,19.43543984587631,19.284608067203795,19.401361252705183,19.40058149190199,19.318126901519545,19.418921138904288,19.430780343970593,20.025795791343697,19.452547793692176,19.516022636475256,19.46535982490319,19.523346837126724,19.502286885358128,19.42567926711725,18.96444443102028,19.37677452150437,19.578223896538884,19.879202312611717,19.475112810091698,20.19722057513267,19.52642426834667,19.360881673478286,19.630728190922174,19.37634119081369,19.294458575019277,19.527649484198303,20.206434690532877,18.83519309344938,19.532882773309392,19.513219758727978,19.4560421597924,20.366970762621104,19.571210806694285,19.760208060432085,20.361198981001465,20.37763244052873,19.92493231425234,18.603363421592377,19.695062567223296,19.434374324845553
Q9H078,CLPB,CLPB_HUMAN,Caseinolytic peptidase B protein homolog,16.047528118430062,16.288574543864733,15.792256644442912,17.090487365243217,16.234084123288184,17.110532077906335,15.945436166429856,15.965656519463987,15.966503321882614,16.249067239902335,16.114152244447794,15.993923914804268,15.790440396811038,16.76759319787224,16.67261902229578,15.53316309854247,16.740536283810222,16.438911676263082,16.770028767700097,16.976846833277893,16.12205165276405,16.191309929281033,16.249059896959736,16.71855092890611,16.369505618912886,16.472537385101347,16.076764370110673,16.17500276062123,16.36227313376187,16.678705567629837,16.289954230441783,16.08997535069078,16.501360176914808,16.20940941065982,16.27409875076585,16.205909037300682,16.3572264210857,16.206180895055194,16.319998992126695,16.20992855292222,16.304702507966457,16.15074608556304,16.26997858859291,16.19217129891389,15.34765352510372,16.59131174038849,16.22008060060918,16.066348130297218,15.872816546727105,15.865306109388449,16.382369323617706,16.28774947820227,16.528766298181345,16.309069991600985,16.09945886183608,15.994739576088357,16.22414110052613,16.147301496886787,16.155391110870262,16.331386842618354,16.943267126003825,16.568339090482947
Q16740,CLPP,CLPP_HUMAN,"ATP-dependent Clp protease proteolytic subunit, mitochondrial",17.615778731436894,17.650192916429884,17.749853858324485,17.384539958556125,17.929139306134715,17.732478021734,17.616870849391496,17.64318533860643,17.572745622758042,17.572279113733302,17.522749919780328,17.51450282372642,16.957573899695767,18.826837294574386,18.27152144582132,17.317666987723797,18.36525415376582,18.24710577915241,17.228440948615077,17.27031700858082,18.354473259090245,17.795369846305746,17.79059031904421,17.091077876370026,18.292762294312897,17.81377361886621,17.9803697761102,17.504977769962736,17.062075679043943,17.818987209859653,17.605835636296206,17.689043359246057,18.279785141602204,17.679015544251467,17.982755623843797,17.48169553928899,18.581022765207905,16.935321432248312,18.055745183865383,17.650475243047985,17.830691477848138,17.65913968996243,17.795494183831625,17.62613212607389,17.313780295067666,17.37717596742758,17.258539376014127,17.798198270051607,17.340150584293134,17.82480047933252,18.45393722894405,18.32956939937565,18.27987330112772,17.31097355385521,17.627804766667268,18.17261564088105,18.077280704266133,17.735166590420537,17.812016474459462,18.31188793725815,17.628768716025792,18.019473006096742
O96005,CLPTM1,CLPT1_HUMAN,Cleft lip and palate transmembrane protein 1,15.851483373500256,16.174813173789516,16.68594000108592,14.991534269665424,15.92084367220982,15.785889564909523,15.868355013552218,15.861805527152447,15.975389313011869,15.838631151200104,15.974962658184573,15.516144349206543,16.332524510751327,16.504708251689642,15.924738935273908,15.513945003077945,15.859190841912548,16.016073437364273,15.773073322469175,15.511821059581758,16.07141844486883,15.930195735942705,15.918774337709173,16.12581471859881,16.258662528253996,16.38455416990656,15.376949338769183,15.276475698404155,15.996025399190584,15.48404923414546,15.72805525862437,15.750654795599806,16.199686726796653,15.8300980989846,15.994776477308628,15.939945519186129,15.9357913681115,15.91956369427425,15.827935794763052,15.180762285075986,15.769614752779608,15.837242054740088,15.841020810317472,15.751665065691334,15.732932242091684,15.723463720852365,15.91125158357613,15.821667073063038,16.612375260133035,15.82800109831025,15.945836651259995,16.406769774397905,15.697694127312005,15.884746734257822,15.851074670563474,15.348002060253224,15.868744529917711,15.82665711425443,15.823530539191566,15.865940579451554,15.731003298749282,16.341897067050706
P09497,CLTB,CLCB_HUMAN,Clathrin light chain B,18.400473151103743,18.91787852548062,18.919907256193007,19.37615754484713,19.006854660061155,18.820370976571233,19.347466193627216,19.087281032330004,18.69376842027876,19.131569269930473,18.55431693231814,18.673814886465664,19.044253927050313,18.883760921340247,18.870492942760094,18.70676642252416,18.72884902876953,19.04195089462228,19.07758664348425,19.00364177306596,19.237073640404876,18.718641681402097,18.76705781300814,18.753779161361212,19.136567370162403,18.98033678291733,18.73944718460502,18.670963102798694,18.80349536313956,19.206005507621484,18.771325711991626,18.408388575554167,19.053278676680183,18.53312086953629,18.845492422989672,18.99199795468629,19.117282614248115,18.827689610126793,18.736094668600913,19.097007308967655,18.8974316553064,19.092963471679568,18.979158516347894,18.908466724665157,19.328043154310773,18.7944290436557,19.189523225903702,18.568491393559455,19.8894743395526,18.86119299293098,19.12929182141134,19.92911537492564,19.334901151747783,18.96982989001181,18.967090395821923,18.944574040940797,19.282004570194378,19.28705364471916,19.218843165393434,19.236735881498067,19.164737439965524,19.212915895178103
